filepath,relpath,binary_label,motor_label,subtype,quality,youtube_url,source,duration
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_035.wav,2_motors/1Lm4Z7EQlHs_r0_035.wav,drone,2_motors,,1,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_034.wav,2_motors/1Lm4Z7EQlHs_r0_034.wav,drone,2_motors,,1,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_033.wav,2_motors/1Lm4Z7EQlHs_r0_033.wav,drone,2_motors,,1,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_032.wav,2_motors/1Lm4Z7EQlHs_r0_032.wav,drone,2_motors,,1,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_031.wav,2_motors/1Lm4Z7EQlHs_r0_031.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_030.wav,2_motors/1Lm4Z7EQlHs_r0_030.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_029.wav,2_motors/1Lm4Z7EQlHs_r0_029.wav,drone,2_motors,,1,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_025.wav,2_motors/1Lm4Z7EQlHs_r0_025.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_024.wav,2_motors/1Lm4Z7EQlHs_r0_024.wav,drone,2_motors,,4,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_023.wav,2_motors/1Lm4Z7EQlHs_r0_023.wav,drone,2_motors,,4,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_022.wav,2_motors/1Lm4Z7EQlHs_r0_022.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_021.wav,2_motors/1Lm4Z7EQlHs_r0_021.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_020.wav,2_motors/1Lm4Z7EQlHs_r0_020.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_019.wav,2_motors/1Lm4Z7EQlHs_r0_019.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_018.wav,2_motors/1Lm4Z7EQlHs_r0_018.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_017.wav,2_motors/1Lm4Z7EQlHs_r0_017.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_016.wav,2_motors/1Lm4Z7EQlHs_r0_016.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_015.wav,2_motors/1Lm4Z7EQlHs_r0_015.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_014.wav,2_motors/1Lm4Z7EQlHs_r0_014.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_013.wav,2_motors/1Lm4Z7EQlHs_r0_013.wav,drone,2_motors,,2,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/2_motors/1Lm4Z7EQlHs_r0_012.wav,2_motors/1Lm4Z7EQlHs_r0_012.wav,drone,2_motors,,3,https://www.youtube.com/watch?v=1Lm4Z7EQlHs,youtube,2.0
