filepath,relpath,binary_label,motor_label,subtype,quality,youtube_url,source,duration
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_membo_23-membo_004_.wav,4_motors/mixed_membo_23-membo_004_.wav,drone,4_motors,,1,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_membo_23-membo_004_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/Membo_2_018-membo_000_.wav,4_motors/Membo_2_018-membo_000_.wav,drone,4_motors,,2,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/Membo_2_018-membo_000_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_2-bebop_003_.wav,4_motors/mixed_2-bebop_003_.wav,drone,4_motors,,1,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_2-bebop_003_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_37-bebop_000_.wav,4_motors/mixed_37-bebop_000_.wav,drone,4_motors,,1,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_37-bebop_000_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_39-bebop_003_.wav,4_motors/mixed_39-bebop_003_.wav,drone,4_motors,,1,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_39-bebop_003_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_membo_25-membo_000_.wav,4_motors/mixed_membo_25-membo_000_.wav,drone,4_motors,,1,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_membo_25-membo_000_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/mixed_63-bebop_000_.wav,4_motors/mixed_63-bebop_000_.wav,drone,4_motors,,2,/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/add_queue/4_motors/mixed_63-bebop_000_.wav,local,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_105.wav,4_motors/BmosTfm3_gA_r1_105.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_104.wav,4_motors/BmosTfm3_gA_r1_104.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_103.wav,4_motors/BmosTfm3_gA_r1_103.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_102.wav,4_motors/BmosTfm3_gA_r1_102.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_101.wav,4_motors/BmosTfm3_gA_r1_101.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_100.wav,4_motors/BmosTfm3_gA_r1_100.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_099.wav,4_motors/BmosTfm3_gA_r1_099.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_098.wav,4_motors/BmosTfm3_gA_r1_098.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_097.wav,4_motors/BmosTfm3_gA_r1_097.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_096.wav,4_motors/BmosTfm3_gA_r1_096.wav,drone,4_motors,,5,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_080.wav,4_motors/BmosTfm3_gA_r1_080.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_079.wav,4_motors/BmosTfm3_gA_r1_079.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_077.wav,4_motors/BmosTfm3_gA_r1_077.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_076.wav,4_motors/BmosTfm3_gA_r1_076.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_075.wav,4_motors/BmosTfm3_gA_r1_075.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_068.wav,4_motors/BmosTfm3_gA_r1_068.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_065.wav,4_motors/BmosTfm3_gA_r1_065.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_064.wav,4_motors/BmosTfm3_gA_r1_064.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_063.wav,4_motors/BmosTfm3_gA_r1_063.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_062.wav,4_motors/BmosTfm3_gA_r1_062.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_058.wav,4_motors/BmosTfm3_gA_r1_058.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_057.wav,4_motors/BmosTfm3_gA_r1_057.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_056.wav,4_motors/BmosTfm3_gA_r1_056.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_055.wav,4_motors/BmosTfm3_gA_r1_055.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_054.wav,4_motors/BmosTfm3_gA_r1_054.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_053.wav,4_motors/BmosTfm3_gA_r1_053.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_050.wav,4_motors/BmosTfm3_gA_r1_050.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_049.wav,4_motors/BmosTfm3_gA_r1_049.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_048.wav,4_motors/BmosTfm3_gA_r1_048.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_042.wav,4_motors/BmosTfm3_gA_r1_042.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_041.wav,4_motors/BmosTfm3_gA_r1_041.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_040.wav,4_motors/BmosTfm3_gA_r1_040.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_038.wav,4_motors/BmosTfm3_gA_r1_038.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_037.wav,4_motors/BmosTfm3_gA_r1_037.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_036.wav,4_motors/BmosTfm3_gA_r1_036.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_035.wav,4_motors/BmosTfm3_gA_r1_035.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_034.wav,4_motors/BmosTfm3_gA_r1_034.wav,drone,4_motors,,3,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_033.wav,4_motors/BmosTfm3_gA_r1_033.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_032.wav,4_motors/BmosTfm3_gA_r1_032.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_029.wav,4_motors/BmosTfm3_gA_r1_029.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_028.wav,4_motors/BmosTfm3_gA_r1_028.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_027.wav,4_motors/BmosTfm3_gA_r1_027.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_025.wav,4_motors/BmosTfm3_gA_r1_025.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_024.wav,4_motors/BmosTfm3_gA_r1_024.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_022.wav,4_motors/BmosTfm3_gA_r1_022.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_021.wav,4_motors/BmosTfm3_gA_r1_021.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_017.wav,4_motors/BmosTfm3_gA_r1_017.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_016.wav,4_motors/BmosTfm3_gA_r1_016.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_015.wav,4_motors/BmosTfm3_gA_r1_015.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_014.wav,4_motors/BmosTfm3_gA_r1_014.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_013.wav,4_motors/BmosTfm3_gA_r1_013.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_012.wav,4_motors/BmosTfm3_gA_r1_012.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_010.wav,4_motors/BmosTfm3_gA_r1_010.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
/home/argyris/Desktop/Projects/github/drone-audio-classification/datasets/Drone_Audio_Dataset/audio/4_motors/BmosTfm3_gA_r1_009.wav,4_motors/BmosTfm3_gA_r1_009.wav,drone,4_motors,,4,https://www.youtube.com/watch?v=BmosTfm3_gA,youtube,2.0
